age_cl,anveh_cl,ns_bg,cs_bg,franchise,anc_perm_cl,zone_bg,Formule,id
c.26-35,b.4-11,1,798,OUI,b.6-10,3,Medi,109663
e.51-69,a.0-3,1,798,OUI,e.>40,4,Maxi,137515
d.36-50,a.0-3,1,798,NON,c.11-20,1,Maxi,213844
d.36-50,b.4-11,1,799,OUI,c.11-20,3,Maxi,41799
d.36-50,b.4-11,1,799,NON,e.>40,2,Maxi,164875
e.51-69,b.4-11,1,799,NON,e.>40,3,Maxi,215649
e.51-69,a.0-3,1,800,NON,e.>40,3,Maxi,48376
d.36-50,b.4-11,1,800,NON,e.>40,2,Maxi,74228
c.26-35,a.0-3,1,800,OUI,c.11-20,2,Maxi,90183
e.51-69,a.0-3,1,800,NON,e.>40,2,Maxi,104584
d.36-50,b.4-11,1,800,OUI,d.21-40,5,Maxi,143631
c.26-35,b.4-11,1,800,NON,c.11-20,2,Maxi,162094
e.51-69,b.4-11,1,801,NON,e.>40,5,Maxi,48269
d.36-50,b.4-11,1,801,OUI,a.<=5,2,Maxi,84286
c.26-35,c.>=12,1,801,OUI,c.11-20,5,Maxi,171307
c.26-35,b.4-11,1,801,NON,c.11-20,2,Maxi,178171
b.21-25,b.4-11,1,802,NON,b.6-10,2,Maxi,42520
d.36-50,b.4-11,1,802,NON,c.11-20,2,Maxi,91248
e.51-69,b.4-11,1,802,NON,e.>40,2,Maxi,129828
b.21-25,b.4-11,1,802,NON,b.6-10,4,Maxi,150136
d.36-50,b.4-11,1,803,OUI,c.11-20,2,Maxi,57867
e.51-69,a.0-3,1,803,OUI,e.>40,4,Maxi,78158
c.26-35,a.0-3,1,803,OUI,c.11-20,3,Maxi,93837
e.51-69,b.4-11,1,803,NON,e.>40,2,Maxi,210182
f.>=70,b.4-11,1,803,NON,e.>40,2,Maxi,216470
e.51-69,c.>=12,1,804,NON,e.>40,2,Maxi,38120
e.51-69,b.4-11,1,804,NON,e.>40,1,Maxi,179026
b.21-25,b.4-11,1,805,NON,a.<=5,1,Maxi,99412
d.36-50,b.4-11,1,806,NON,e.>40,3,Maxi,2435
b.21-25,b.4-11,1,806,OUI,a.<=5,3,Maxi,26262
e.51-69,b.4-11,1,806,NON,e.>40,5,Medi,113649
c.26-35,b.4-11,1,806,OUI,b.6-10,1,Maxi,163205
d.36-50,b.4-11,1,807,NON,e.>40,5,Maxi,44780
d.36-50,b.4-11,1,807,NON,c.11-20,4,Maxi,58236
f.>=70,a.0-3,1,807,NON,e.>40,1,Maxi,78283
c.26-35,b.4-11,1,807,NON,c.11-20,2,Maxi,102554
e.51-69,a.0-3,1,807,NON,e.>40,2,Maxi,106452
d.36-50,a.0-3,1,807,OUI,c.11-20,4,Maxi,125795
d.36-50,b.4-11,1,808,OUI,c.11-20,2,Maxi,75243
c.26-35,b.4-11,1,808,NON,c.11-20,1,Maxi,94792
e.51-69,a.0-3,1,809,NON,e.>40,2,Maxi,116076
e.51-69,a.0-3,1,809,NON,e.>40,5,Maxi,121583
d.36-50,a.0-3,1,809,NON,e.>40,1,Maxi,146060
d.36-50,a.0-3,1,810,NON,e.>40,5,Maxi,48296
c.26-35,b.4-11,1,810,NON,b.6-10,3,Maxi,110596
d.36-50,b.4-11,1,810,NON,e.>40,5,Maxi,127436
d.36-50,a.0-3,1,810,OUI,e.>40,2,Maxi,137665
e.51-69,b.4-11,1,811,NON,e.>40,3,Maxi,25618
c.26-35,b.4-11,1,811,NON,b.6-10,3,Maxi,62659
c.26-35,b.4-11,1,811,NON,c.11-20,2,Maxi,69306
d.36-50,b.4-11,1,811,NON,c.11-20,2,Maxi,72504
e.51-69,a.0-3,1,811,NON,e.>40,2,Maxi,100309
f.>=70,b.4-11,1,811,NON,e.>40,1,Maxi,117902
d.36-50,b.4-11,1,811,NON,c.11-20,2,Maxi,126280
c.26-35,a.0-3,1,811,OUI,c.11-20,5,Maxi,135815
c.26-35,c.>=12,1,812,NON,b.6-10,4,Maxi,71963
d.36-50,c.>=12,1,812,OUI,e.>40,5,Medi,95175
c.26-35,b.4-11,1,812,NON,c.11-20,2,Medi,99141
d.36-50,a.0-3,1,812,OUI,c.11-20,5,Maxi,108813
c.26-35,b.4-11,1,812,OUI,c.11-20,2,Maxi,128050
d.36-50,b.4-11,1,812,NON,c.11-20,3,Maxi,141452
e.51-69,b.4-11,1,812,NON,e.>40,4,Maxi,156997
d.36-50,a.0-3,1,812,OUI,e.>40,4,Maxi,161005
d.36-50,a.0-3,1,813,NON,c.11-20,3,Maxi,65096
c.26-35,a.0-3,1,813,NON,c.11-20,2,Maxi,69998
c.26-35,b.4-11,1,813,OUI,c.11-20,3,Maxi,145753
b.21-25,b.4-11,1,813,NON,b.6-10,3,Maxi,149298
b.21-25,b.4-11,1,813,OUI,b.6-10,2,Maxi,167275
d.36-50,b.4-11,1,813,NON,e.>40,3,Maxi,211457
e.51-69,a.0-3,1,814,NON,e.>40,2,Maxi,16576
e.51-69,a.0-3,1,814,NON,e.>40,2,Maxi,49817
b.21-25,b.4-11,1,814,NON,a.<=5,3,Medi,127719
d.36-50,b.4-11,1,814,OUI,e.>40,5,Maxi,144863
e.51-69,b.4-11,1,814,OUI,e.>40,4,Maxi,159427
c.26-35,a.0-3,1,815,NON,c.11-20,5,Maxi,54075
d.36-50,c.>=12,1,815,OUI,e.>40,1,Maxi,163349
f.>=70,c.>=12,1,815,OUI,e.>40,2,Medi,197942
d.36-50,b.4-11,1,817,NON,b.6-10,1,Maxi,44451
e.51-69,b.4-11,1,817,NON,e.>40,5,Maxi,104198
e.51-69,b.4-11,1,817,OUI,e.>40,4,Maxi,203160
d.36-50,a.0-3,1,818,NON,e.>40,2,Maxi,93145
d.36-50,a.0-3,1,818,OUI,d.21-40,2,Maxi,217461
c.26-35,a.0-3,1,819,NON,c.11-20,3,Maxi,58568
d.36-50,a.0-3,1,819,NON,e.>40,2,Maxi,85749
d.36-50,a.0-3,1,819,NON,d.21-40,1,Maxi,192628
e.51-69,b.4-11,1,820,NON,e.>40,2,Maxi,19828
d.36-50,b.4-11,1,821,NON,d.21-40,2,Maxi,168799
e.51-69,a.0-3,1,822,NON,e.>40,3,Maxi,2913
d.36-50,a.0-3,1,822,NON,e.>40,5,Maxi,21725
e.51-69,a.0-3,1,822,NON,e.>40,2,Maxi,53644
c.26-35,b.4-11,1,822,NON,b.6-10,4,Maxi,59652
d.36-50,b.4-11,1,822,OUI,c.11-20,2,Maxi,85155
d.36-50,b.4-11,1,822,NON,c.11-20,3,Maxi,137543
e.51-69,b.4-11,1,822,NON,e.>40,3,Maxi,161055
d.36-50,b.4-11,1,823,OUI,e.>40,2,Maxi,41201
d.36-50,c.>=12,1,823,OUI,c.11-20,3,Medi,73209
d.36-50,b.4-11,1,823,OUI,e.>40,2,Maxi,96611
c.26-35,b.4-11,1,823,NON,c.11-20,3,Maxi,150601
c.26-35,b.4-11,1,823,NON,c.11-20,3,Maxi,216884
e.51-69,b.4-11,1,824,NON,e.>40,5,Maxi,15328
d.36-50,b.4-11,1,824,NON,c.11-20,1,Maxi,34414
c.26-35,b.4-11,1,824,NON,b.6-10,4,Medi,124641
d.36-50,c.>=12,1,825,NON,e.>40,2,Medi,148169
d.36-50,a.0-3,1,826,OUI,e.>40,1,Maxi,88961
d.36-50,b.4-11,1,826,OUI,d.21-40,2,Maxi,121555
c.26-35,b.4-11,1,826,OUI,c.11-20,4,Maxi,138581
c.26-35,b.4-11,1,826,OUI,b.6-10,5,Maxi,149586
b.21-25,a.0-3,1,826,OUI,a.<=5,3,Maxi,166882
d.36-50,c.>=12,1,827,NON,e.>40,2,Maxi,60099
e.51-69,c.>=12,1,827,NON,e.>40,2,Medi,65851
c.26-35,b.4-11,1,827,OUI,c.11-20,2,Maxi,110451
c.26-35,b.4-11,1,827,OUI,c.11-20,4,Maxi,153459
c.26-35,b.4-11,1,828,NON,c.11-20,3,Maxi,99786
e.51-69,a.0-3,1,828,NON,e.>40,2,Maxi,160175
d.36-50,b.4-11,1,829,NON,d.21-40,2,Maxi,3312
e.51-69,b.4-11,1,829,NON,e.>40,3,Maxi,5253
e.51-69,a.0-3,1,829,NON,e.>40,3,Maxi,53620
d.36-50,a.0-3,1,829,NON,e.>40,3,Maxi,143343
d.36-50,a.0-3,1,830,NON,e.>40,1,Maxi,69418
d.36-50,a.0-3,1,830,NON,e.>40,2,Maxi,80408
f.>=70,c.>=12,1,830,NON,e.>40,3,Medi,94389
e.51-69,a.0-3,1,830,NON,e.>40,2,Maxi,162486
d.36-50,b.4-11,1,831,OUI,e.>40,3,Maxi,18279
e.51-69,b.4-11,1,831,OUI,e.>40,3,Maxi,48491
e.51-69,b.4-11,1,831,NON,c.11-20,2,Medi,52620
d.36-50,b.4-11,1,832,OUI,e.>40,5,Maxi,11889
e.51-69,a.0-3,1,832,OUI,e.>40,5,Maxi,59812
d.36-50,a.0-3,1,832,NON,e.>40,1,Maxi,86961
e.51-69,b.4-11,1,832,OUI,e.>40,3,Maxi,90039
e.51-69,a.0-3,1,832,NON,e.>40,3,Maxi,163785
c.26-35,b.4-11,1,832,OUI,b.6-10,2,Maxi,187286
d.36-50,a.0-3,1,833,NON,d.21-40,3,Maxi,3029
d.36-50,b.4-11,1,833,NON,e.>40,3,Maxi,28759
e.51-69,a.0-3,1,833,NON,e.>40,3,Maxi,211265
d.36-50,b.4-11,1,834,NON,e.>40,3,Maxi,23415
d.36-50,a.0-3,1,834,NON,c.11-20,2,Maxi,60593
d.36-50,b.4-11,1,834,OUI,e.>40,2,Maxi,92006
e.51-69,b.4-11,1,834,NON,e.>40,2,Maxi,97086
d.36-50,b.4-11,1,834,OUI,e.>40,4,Maxi,105556
e.51-69,b.4-11,1,835,NON,e.>40,2,Medi,1764
d.36-50,c.>=12,1,835,NON,d.21-40,4,Maxi,103410
e.51-69,b.4-11,1,835,NON,e.>40,2,Maxi,120336
d.36-50,c.>=12,1,835,NON,e.>40,4,Medi,127667
e.51-69,c.>=12,1,835,OUI,e.>40,4,Medi,138718
e.51-69,c.>=12,1,836,NON,e.>40,3,Medi,46115
c.26-35,b.4-11,1,836,NON,c.11-20,2,Maxi,86128
d.36-50,b.4-11,1,836,OUI,c.11-20,4,Maxi,151270
e.51-69,b.4-11,1,836,NON,e.>40,2,Maxi,163771
d.36-50,a.0-3,1,836,NON,e.>40,1,Maxi,173209
e.51-69,c.>=12,1,837,NON,e.>40,3,Maxi,20034
e.51-69,a.0-3,1,837,NON,e.>40,5,Maxi,163144
d.36-50,c.>=12,1,837,NON,e.>40,4,Medi,166850
e.51-69,a.0-3,1,837,OUI,e.>40,3,Maxi,172903
f.>=70,a.0-3,1,837,NON,e.>40,2,Maxi,173246
e.51-69,a.0-3,1,838,OUI,e.>40,3,Maxi,32352
e.51-69,b.4-11,1,838,NON,e.>40,5,Maxi,71880
c.26-35,b.4-11,1,838,NON,c.11-20,2,Maxi,76867
b.21-25,b.4-11,1,838,OUI,a.<=5,5,Maxi,160404
c.26-35,b.4-11,1,838,OUI,b.6-10,3,Maxi,180923
c.26-35,b.4-11,1,839,OUI,c.11-20,5,Maxi,111738
c.26-35,a.0-3,1,839,OUI,c.11-20,1,Maxi,157083
c.26-35,c.>=12,1,839,OUI,c.11-20,3,Maxi,185066
e.51-69,b.4-11,1,840,NON,e.>40,4,Medi,51645
d.36-50,b.4-11,1,840,NON,c.11-20,2,Maxi,57733
e.51-69,b.4-11,1,840,OUI,e.>40,5,Medi,64073
e.51-69,b.4-11,1,841,OUI,e.>40,5,Maxi,63001
d.36-50,b.4-11,1,841,NON,b.6-10,1,Medi,94548
d.36-50,b.4-11,1,841,OUI,e.>40,3,Maxi,116018
d.36-50,b.4-11,1,841,NON,d.21-40,5,Maxi,116541
e.51-69,b.4-11,1,841,NON,e.>40,1,Maxi,129209
c.26-35,b.4-11,1,842,NON,b.6-10,2,Maxi,83882
d.36-50,b.4-11,1,842,OUI,e.>40,4,Maxi,91529
c.26-35,c.>=12,1,842,OUI,c.11-20,4,Maxi,126446
c.26-35,b.4-11,1,842,NON,c.11-20,3,Maxi,126660
b.21-25,b.4-11,1,842,NON,b.6-10,4,Maxi,132918
d.36-50,a.0-3,1,842,OUI,e.>40,2,Maxi,149975
d.36-50,b.4-11,1,842,OUI,e.>40,4,Maxi,157919
e.51-69,a.0-3,1,843,NON,e.>40,2,Maxi,76887
b.21-25,b.4-11,1,843,OUI,a.<=5,3,Maxi,154972
e.51-69,b.4-11,1,844,NON,e.>40,1,Maxi,23033
e.51-69,a.0-3,1,844,NON,e.>40,1,Maxi,44938
d.36-50,b.4-11,1,844,OUI,e.>40,2,Maxi,150646
e.51-69,b.4-11,1,845,NON,e.>40,5,Maxi,19657
b.21-25,b.4-11,1,845,NON,b.6-10,3,Medi,65326
c.26-35,b.4-11,1,845,OUI,b.6-10,4,Maxi,74878
e.51-69,b.4-11,1,845,NON,e.>40,1,Maxi,208069
b.21-25,b.4-11,1,846,OUI,a.<=5,1,Medi,66327
b.21-25,b.4-11,1,846,NON,a.<=5,2,Maxi,81256
e.51-69,a.0-3,1,848,OUI,e.>40,1,Maxi,117106
e.51-69,a.0-3,1,848,NON,e.>40,5,Maxi,119364
d.36-50,a.0-3,1,848,OUI,e.>40,2,Maxi,145977
c.26-35,b.4-11,1,848,OUI,c.11-20,2,Maxi,157118
d.36-50,c.>=12,1,849,OUI,c.11-20,3,Medi,32117
d.36-50,c.>=12,1,849,OUI,e.>40,1,Medi,48961
e.51-69,b.4-11,1,849,OUI,e.>40,5,Maxi,152579
e.51-69,c.>=12,1,849,NON,e.>40,2,Medi,163378
d.36-50,b.4-11,1,850,NON,e.>40,4,Maxi,39818
c.26-35,b.4-11,1,850,NON,c.11-20,2,Maxi,120247
d.36-50,a.0-3,1,851,NON,e.>40,3,Maxi,125264
d.36-50,c.>=12,1,851,OUI,e.>40,2,Medi,132029
d.36-50,b.4-11,1,851,NON,e.>40,4,Maxi,212141
d.36-50,a.0-3,1,852,NON,c.11-20,2,Maxi,102362
d.36-50,a.0-3,1,852,OUI,c.11-20,4,Maxi,175202
e.51-69,a.0-3,1,852,NON,e.>40,2,Maxi,205078
e.51-69,b.4-11,1,853,NON,e.>40,3,Maxi,8733
d.36-50,a.0-3,1,854,OUI,c.11-20,3,Maxi,89415
d.36-50,a.0-3,1,854,NON,c.11-20,4,Maxi,141651
d.36-50,b.4-11,1,854,NON,e.>40,2,Maxi,207557
d.36-50,b.4-11,1,855,OUI,e.>40,4,Maxi,156064
b.21-25,b.4-11,1,855,NON,a.<=5,2,Maxi,161691
c.26-35,b.4-11,1,856,NON,b.6-10,3,Maxi,75344
c.26-35,b.4-11,1,857,NON,c.11-20,2,Maxi,86367
c.26-35,b.4-11,1,857,OUI,c.11-20,3,Maxi,96031
c.26-35,b.4-11,1,857,NON,c.11-20,2,Maxi,115401
d.36-50,b.4-11,1,857,OUI,d.21-40,5,Maxi,143631
e.51-69,a.0-3,1,859,NON,e.>40,4,Maxi,13065
e.51-69,b.4-11,1,859,NON,e.>40,1,Medi,27698
d.36-50,b.4-11,1,860,OUI,c.11-20,3,Medi,137521
d.36-50,c.>=12,1,861,OUI,e.>40,5,Medi,68802
d.36-50,c.>=12,1,861,OUI,c.11-20,5,Medi,122175
b.21-25,b.4-11,1,861,OUI,a.<=5,3,Maxi,200806
f.>=70,a.0-3,1,862,NON,e.>40,1,Maxi,26629
e.51-69,b.4-11,1,862,NON,e.>40,3,Maxi,50421
c.26-35,a.0-3,1,862,NON,c.11-20,3,Maxi,144935
e.51-69,b.4-11,1,863,OUI,e.>40,2,Maxi,12025
e.51-69,b.4-11,1,863,NON,e.>40,2,Maxi,20849
d.36-50,a.0-3,1,863,NON,c.11-20,2,Maxi,87051
c.26-35,b.4-11,1,863,NON,b.6-10,4,Medi,101756
d.36-50,b.4-11,1,863,OUI,e.>40,3,Maxi,108779
d.36-50,b.4-11,1,864,NON,e.>40,5,Maxi,30339
d.36-50,a.0-3,1,864,NON,c.11-20,3,Maxi,107459
c.26-35,b.4-11,1,864,NON,c.11-20,1,Medi,120566
d.36-50,b.4-11,1,864,NON,e.>40,5,Maxi,144670
d.36-50,c.>=12,1,865,NON,e.>40,3,Medi,32365
c.26-35,b.4-11,1,865,NON,c.11-20,5,Maxi,77142
c.26-35,b.4-11,1,865,NON,c.11-20,1,Maxi,88579
d.36-50,b.4-11,1,865,NON,c.11-20,5,Medi,93619
e.51-69,a.0-3,1,865,OUI,e.>40,3,Maxi,107028
d.36-50,b.4-11,1,865,NON,e.>40,5,Maxi,144670
d.36-50,b.4-11,1,866,OUI,c.11-20,3,Maxi,39286
c.26-35,b.4-11,1,867,OUI,a.<=5,5,Maxi,191256
e.51-69,a.0-3,1,868,NON,e.>40,3,Maxi,213845
d.36-50,c.>=12,1,869,OUI,c.11-20,5,Medi,98651
c.26-35,b.4-11,1,869,NON,c.11-20,1,Maxi,118910
e.51-69,a.0-3,1,870,NON,e.>40,2,Maxi,64483
d.36-50,b.4-11,1,870,OUI,e.>40,2,Medi,133982
b.21-25,a.0-3,1,871,NON,a.<=5,5,Maxi,136571
c.26-35,c.>=12,1,871,OUI,c.11-20,3,Maxi,185066
f.>=70,a.0-3,1,871,NON,e.>40,2,Maxi,189188
e.51-69,c.>=12,1,872,NON,e.>40,2,Maxi,27929
d.36-50,b.4-11,1,872,NON,e.>40,4,Medi,69236
e.51-69,c.>=12,1,872,OUI,e.>40,5,Maxi,74192
d.36-50,a.0-3,1,872,NON,e.>40,3,Maxi,100058
c.26-35,a.0-3,1,872,NON,c.11-20,2,Maxi,113495
d.36-50,b.4-11,1,872,NON,c.11-20,4,Maxi,179557
d.36-50,a.0-3,1,873,OUI,d.21-40,4,Maxi,46060
d.36-50,b.4-11,1,873,NON,c.11-20,2,Maxi,106568
e.51-69,b.4-11,1,874,NON,e.>40,3,Maxi,62989
b.21-25,b.4-11,1,874,NON,b.6-10,3,Maxi,84280
c.26-35,b.4-11,1,874,NON,b.6-10,2,Maxi,95679
e.51-69,b.4-11,1,874,NON,e.>40,4,Maxi,113222
e.51-69,b.4-11,1,875,OUI,e.>40,2,Maxi,12025
d.36-50,b.4-11,1,875,NON,e.>40,3,Maxi,128956
c.26-35,a.0-3,1,875,OUI,b.6-10,3,Maxi,168627
e.51-69,a.0-3,1,875,NON,e.>40,3,Maxi,209381
e.51-69,b.4-11,1,876,NON,e.>40,2,Maxi,49144
d.36-50,b.4-11,1,876,NON,e.>40,2,Maxi,61669
d.36-50,b.4-11,1,876,NON,d.21-40,1,Maxi,181720
d.36-50,b.4-11,1,876,NON,e.>40,2,Maxi,215798
d.36-50,c.>=12,1,877,NON,e.>40,3,Maxi,18279
d.36-50,b.4-11,1,877,NON,e.>40,4,Maxi,121384
e.51-69,a.0-3,1,877,OUI,e.>40,3,Maxi,166780
e.51-69,b.4-11,1,878,NON,e.>40,4,Maxi,2873
e.51-69,b.4-11,1,878,NON,e.>40,3,Maxi,62628
c.26-35,a.0-3,1,878,OUI,b.6-10,1,Maxi,112504
e.51-69,b.4-11,1,878,OUI,e.>40,3,Maxi,165335
d.36-50,b.4-11,1,879,OUI,e.>40,2,Medi,51697
c.26-35,b.4-11,1,879,OUI,c.11-20,5,Maxi,111619
c.26-35,c.>=12,1,880,OUI,b.6-10,2,Medi,95386
d.36-50,c.>=12,1,880,OUI,e.>40,3,Medi,123384
d.36-50,c.>=12,1,881,NON,c.11-20,2,Maxi,121253
e.51-69,b.4-11,1,882,OUI,e.>40,3,Medi,149993
c.26-35,c.>=12,1,882,OUI,b.6-10,2,Medi,164594
d.36-50,b.4-11,1,882,NON,d.21-40,1,Maxi,174501
d.36-50,b.4-11,1,883,NON,e.>40,2,Maxi,20167
c.26-35,b.4-11,1,883,OUI,c.11-20,2,Maxi,149038
e.51-69,a.0-3,1,884,OUI,e.>40,2,Maxi,161280
f.>=70,b.4-11,1,885,NON,e.>40,3,Maxi,89867
d.36-50,a.0-3,1,885,NON,e.>40,2,Maxi,106601
e.51-69,c.>=12,1,885,OUI,e.>40,3,Medi,167347
e.51-69,b.4-11,1,886,NON,e.>40,5,Maxi,10853
d.36-50,b.4-11,1,886,NON,d.21-40,4,Maxi,46930
d.36-50,c.>=12,1,886,NON,b.6-10,1,Maxi,73128
e.51-69,b.4-11,1,886,NON,e.>40,2,Medi,94833
e.51-69,a.0-3,1,886,OUI,e.>40,3,Maxi,146470
d.36-50,a.0-3,1,887,NON,e.>40,3,Maxi,100058
e.51-69,a.0-3,1,887,OUI,e.>40,4,Maxi,152442
e.51-69,b.4-11,1,887,OUI,e.>40,3,Maxi,208038
d.36-50,b.4-11,1,888,OUI,e.>40,2,Maxi,48259
d.36-50,b.4-11,1,888,OUI,c.11-20,2,Medi,123339
d.36-50,c.>=12,1,889,NON,c.11-20,3,Medi,75867
d.36-50,b.4-11,1,889,NON,c.11-20,4,Maxi,139890
c.26-35,a.0-3,1,889,OUI,b.6-10,1,Maxi,159157
d.36-50,c.>=12,1,890,OUI,e.>40,5,Mini,85889
d.36-50,a.0-3,1,890,OUI,e.>40,1,Maxi,127732
e.51-69,a.0-3,1,890,OUI,e.>40,4,Maxi,182488
d.36-50,a.0-3,1,891,OUI,e.>40,1,Maxi,31002
c.26-35,a.0-3,1,892,NON,b.6-10,1,Maxi,38381
d.36-50,b.4-11,1,892,NON,d.21-40,2,Maxi,60527
e.51-69,b.4-11,1,892,NON,e.>40,3,Maxi,141853
e.51-69,b.4-11,1,892,OUI,e.>40,1,Maxi,164108
d.36-50,b.4-11,1,892,NON,c.11-20,3,Maxi,173551
f.>=70,b.4-11,1,894,NON,e.>40,4,Medi,26956
c.26-35,b.4-11,1,894,NON,c.11-20,3,Maxi,125702
d.36-50,b.4-11,1,894,NON,d.21-40,5,Maxi,152143
f.>=70,c.>=12,1,894,OUI,e.>40,1,Mini,217021
d.36-50,b.4-11,1,895,OUI,b.6-10,2,Maxi,128656
d.36-50,b.4-11,1,895,OUI,e.>40,3,Medi,154233
e.51-69,a.0-3,1,896,NON,e.>40,1,Maxi,11011
f.>=70,a.0-3,1,896,NON,e.>40,1,Maxi,18343
e.51-69,b.4-11,1,896,OUI,e.>40,3,Maxi,167343
d.36-50,a.0-3,1,897,OUI,e.>40,3,Maxi,69699
d.36-50,c.>=12,1,897,OUI,c.11-20,3,Medi,77715
c.26-35,b.4-11,1,897,NON,b.6-10,3,Maxi,115096
c.26-35,b.4-11,1,898,NON,c.11-20,2,Medi,58745
c.26-35,b.4-11,1,898,OUI,b.6-10,3,Maxi,150478
d.36-50,c.>=12,1,899,NON,c.11-20,4,Medi,71000
c.26-35,b.4-11,1,899,NON,c.11-20,3,Maxi,108615
e.51-69,a.0-3,1,899,NON,e.>40,5,Maxi,136120
c.26-35,a.0-3,1,900,OUI,c.11-20,4,Maxi,108999
e.51-69,b.4-11,1,900,OUI,e.>40,4,Maxi,133679
c.26-35,b.4-11,1,901,OUI,b.6-10,3,Maxi,142714
d.36-50,b.4-11,1,902,OUI,e.>40,1,Maxi,7550
d.36-50,b.4-11,1,902,OUI,c.11-20,3,Maxi,80483
e.51-69,b.4-11,1,903,NON,e.>40,5,Maxi,12500
d.36-50,b.4-11,1,903,NON,e.>40,5,Maxi,72078
d.36-50,a.0-3,1,903,NON,b.6-10,2,Maxi,85169
d.36-50,c.>=12,1,904,NON,e.>40,2,Maxi,71061
d.36-50,a.0-3,1,904,NON,c.11-20,1,Maxi,176615
d.36-50,b.4-11,1,904,OUI,e.>40,2,Maxi,212576
c.26-35,a.0-3,1,905,NON,c.11-20,3,Maxi,137275
f.>=70,b.4-11,1,905,NON,e.>40,2,Maxi,216710
d.36-50,c.>=12,1,906,OUI,e.>40,3,Medi,26010
e.51-69,a.0-3,1,906,OUI,e.>40,2,Maxi,83166
d.36-50,a.0-3,1,906,NON,e.>40,1,Maxi,84947
e.51-69,b.4-11,1,906,NON,e.>40,4,Maxi,94966
d.36-50,b.4-11,1,906,OUI,e.>40,3,Medi,190935
d.36-50,b.4-11,1,909,NON,e.>40,1,Maxi,803
d.36-50,b.4-11,1,911,OUI,d.21-40,5,Maxi,17812
e.51-69,a.0-3,1,911,OUI,e.>40,2,Maxi,123390
e.51-69,b.4-11,1,912,OUI,e.>40,3,Maxi,67939
e.51-69,b.4-11,1,912,NON,e.>40,1,Maxi,147628
e.51-69,b.4-11,1,912,OUI,e.>40,4,Maxi,208618
d.36-50,c.>=12,1,913,OUI,c.11-20,4,Maxi,94394
c.26-35,a.0-3,1,914,NON,c.11-20,2,Maxi,50160
d.36-50,c.>=12,1,915,OUI,d.21-40,5,Maxi,133457
e.51-69,b.4-11,1,915,NON,e.>40,2,Maxi,170401
e.51-69,b.4-11,1,916,OUI,e.>40,4,Maxi,141786
e.51-69,b.4-11,1,917,NON,e.>40,2,Maxi,81559
e.51-69,a.0-3,1,919,NON,e.>40,3,Maxi,12942
c.26-35,b.4-11,1,919,NON,c.11-20,5,Maxi,115810
e.51-69,b.4-11,1,919,NON,e.>40,4,Medi,143780
c.26-35,b.4-11,1,919,OUI,b.6-10,1,Maxi,174436
d.36-50,b.4-11,1,920,NON,e.>40,2,Medi,176332
e.51-69,c.>=12,1,921,NON,e.>40,3,Medi,11574
e.51-69,b.4-11,1,922,OUI,e.>40,2,Maxi,65502
e.51-69,a.0-3,1,922,NON,e.>40,1,Maxi,98065
d.36-50,b.4-11,1,922,OUI,c.11-20,4,Maxi,106173
d.36-50,b.4-11,1,922,NON,c.11-20,3,Maxi,154328
e.51-69,c.>=12,1,923,OUI,a.<=5,3,Mini,75579
e.51-69,b.4-11,1,924,NON,e.>40,3,Maxi,72613
e.51-69,a.0-3,1,925,OUI,e.>40,2,Maxi,81089
b.21-25,b.4-11,1,926,NON,b.6-10,2,Medi,5747
c.26-35,b.4-11,1,926,NON,c.11-20,2,Maxi,81022
c.26-35,b.4-11,1,926,NON,b.6-10,4,Maxi,86976
d.36-50,b.4-11,1,928,OUI,c.11-20,4,Maxi,34246
d.36-50,a.0-3,1,928,NON,c.11-20,2,Maxi,151385
c.26-35,b.4-11,1,928,NON,b.6-10,3,Maxi,160287
d.36-50,a.0-3,1,928,NON,e.>40,4,Maxi,209703
e.51-69,b.4-11,1,929,OUI,e.>40,4,Maxi,75509
d.36-50,b.4-11,1,929,NON,e.>40,3,Maxi,80745
c.26-35,c.>=12,1,929,OUI,c.11-20,2,Medi,145649
d.36-50,b.4-11,1,931,NON,c.11-20,5,Maxi,63601
f.>=70,a.0-3,1,932,NON,e.>40,5,Maxi,8856
e.51-69,c.>=12,1,932,OUI,e.>40,2,Maxi,54026
d.36-50,b.4-11,1,932,OUI,e.>40,3,Maxi,155127
c.26-35,b.4-11,1,932,NON,b.6-10,3,Maxi,160287
e.51-69,a.0-3,1,933,NON,e.>40,3,Maxi,5082
f.>=70,b.4-11,1,933,NON,e.>40,5,Maxi,29839
d.36-50,b.4-11,1,933,NON,c.11-20,3,Maxi,35223
c.26-35,a.0-3,1,933,NON,c.11-20,3,Maxi,59966
d.36-50,b.4-11,1,933,NON,c.11-20,2,Maxi,153207
c.26-35,a.0-3,1,933,NON,c.11-20,3,Maxi,155506
c.26-35,b.4-11,1,934,OUI,c.11-20,1,Maxi,61283
c.26-35,a.0-3,1,935,NON,b.6-10,2,Maxi,176900
d.36-50,b.4-11,1,936,NON,e.>40,4,Maxi,37772
d.36-50,b.4-11,1,936,NON,e.>40,3,Maxi,46535
c.26-35,c.>=12,1,937,OUI,b.6-10,4,Mini,34229
d.36-50,b.4-11,1,938,NON,c.11-20,4,Medi,98992
e.51-69,b.4-11,1,938,NON,e.>40,1,Maxi,161390
d.36-50,b.4-11,1,941,OUI,c.11-20,5,Medi,69171
d.36-50,c.>=12,1,941,OUI,e.>40,1,Medi,81732
